"","id","round","trial","x","y","z","chosen"
"6863",33,8,24,0,6,28.8536600857175,49
"6864",33,8,25,5,3,36.4945690405516,30
"6865",34,1,0,6,2,8.17685104978834,23
"6866",34,1,1,5,3,24.4640746999504,30
"6867",34,1,2,6,2,8.17685104978834,23
"6868",34,1,3,7,1,21.7156346818866,16
"6869",34,1,4,3,2,29.7476366894624,20
"6870",34,1,5,1,2,34.8821010093615,18
"6871",34,1,6,1,7,24.3665502736343,58
"6872",34,1,7,1,4,23.3263580288685,34
"6873",34,1,8,7,4,28.8013059779023,40
"6874",34,1,9,7,3,28.589598992534,32
"6875",34,1,10,2,7,28.9464792193661,59
"6876",34,1,11,1,6,24.2896071370623,50
"6877",34,1,12,5,1,6.35494541490014,14
"6878",34,1,13,1,4,23.3263580288685,34
"6879",34,1,14,3,4,14.1512182283688,36
"6880",34,1,15,6,3,25.7078530984452,31
"6881",34,1,16,7,7,43,64
"6882",34,1,17,6,6,21.9902015550675,55
"6883",34,1,18,6,6,21.9902015550675,55
"6884",34,1,19,3,3,31.5047646629543,28
"6885",34,1,20,6,6,21.9902015550675,55
"6886",34,1,21,5,2,5,22
"6887",34,1,22,2,2,32.4316433951139,19
"6888",34,1,23,0,4,14.285424399031,33
"6889",34,1,24,1,2,34.8821010093615,18
"6890",34,1,25,0,2,32.9806471801687,17
"6891",34,2,0,2,1,24.4461403423927,11
"6892",34,2,1,3,1,14.5950072322108,12
"6893",34,2,2,3,1,14.5950072322108,12
"6894",34,2,3,3,4,23.9955826169039,36
"6895",34,2,4,6,3,29.7938976064605,31
"6896",34,2,5,7,2,17.2065970275799,24
"6897",34,2,6,7,7,27.70320856606,64
"6898",34,2,7,2,4,17.781664599055,35
"6899",34,2,8,3,0,23.309111228226,4
"6900",34,2,9,7,0,10.1226321724205,8
"6901",34,2,10,1,5,13.134748960328,42
"6902",34,2,11,6,4,19.9403679752625,39
"6903",34,2,12,2,3,20.5196837059362,27
"6904",34,2,13,1,1,22.382923023427,10
"6905",34,2,14,0,0,23.586995992453,1
"6906",34,2,15,5,0,11.9606205676495,6
"6907",34,2,16,1,3,27.3485695207265,26
"6908",34,2,17,2,2,22.852551933193,19
"6909",34,2,18,3,5,18.7300258342428,44
"6910",34,2,19,2,7,20.7217027188376,59
"6911",34,2,20,7,5,5,48
"6912",34,2,21,2,7,20.7217027188376,59
"6913",34,2,22,0,2,25.0833322188226,17
"6914",34,2,23,2,1,24.4461403423927,11
"6915",34,2,24,2,1,24.4461403423927,11
"6916",34,2,25,3,0,23.309111228226,4
"6917",34,3,0,0,4,24.7289045644634,33
"6918",34,3,1,5,5,27.0848051225373,46
"6919",34,3,2,0,1,10.5788675656202,9
"6920",34,3,3,7,6,33.2266381846947,56
"6921",34,3,4,6,1,28.4876395707915,15
"6922",34,3,5,6,5,29.8136197286006,47
"6923",34,3,6,6,5,29.8136197286006,47
"6924",34,3,7,7,6,33.2266381846947,56
"6925",34,3,8,3,1,29.0645177575733,12
"6926",34,3,9,7,5,38.5259172980316,48
"6927",34,3,10,1,3,16.4196056690246,26
"6928",34,3,11,0,0,35.4710269233016,1
"6929",34,3,12,6,7,15.9517958442378,63
"6930",34,3,13,6,7,15.9517958442378,63
"6931",34,3,14,7,6,33.2266381846947,56
"6932",34,3,15,6,6,23.749943345966,55
"6933",34,3,16,4,0,21.3663296624976,5
"6934",34,3,17,4,4,30.8053973883964,37
"6935",34,3,18,5,7,18.1082465873137,62
"6936",34,3,19,3,7,12.7633908464151,60
"6937",34,3,20,6,6,23.749943345966,55
"6938",34,3,21,2,1,34.0107220214351,11
"6939",34,3,22,7,3,20.0184407895144,32
"6940",34,3,23,0,7,21.7564871135877,57
"6941",34,3,24,6,0,19.8682971224285,7
"6942",34,3,25,4,7,7.95001264714417,61
"6943",34,4,0,6,5,5,47
"6944",34,4,1,7,3,18.5316637422545,32
"6945",34,4,2,0,7,11.7959389359836,57
"6946",34,4,3,0,6,7.56742684021509,49
"6947",34,4,4,5,5,16.1060609950322,46
"6948",34,4,5,5,3,20.6349553742597,30
"6949",34,4,6,0,3,14.8505743418982,25
"6950",34,4,7,7,5,12.6614337644261,48
"6951",34,4,8,5,5,16.1060609950322,46
"6952",34,4,9,7,2,16.5976334332735,24
"6953",34,4,10,6,0,25.4713369205411,7
"6954",34,4,11,0,0,22.7890123514442,1
"6955",34,4,12,4,4,25.8661025838699,37
"6956",34,4,13,5,6,9.96599244286406,54
"6957",34,4,14,2,3,19.0325535326893,27
"6958",34,4,15,2,0,28.3758800838392,3
"6959",34,4,16,2,0,28.3758800838392,3
"6960",34,4,17,7,4,19.6503590823029,40
"6961",34,4,18,3,5,10.8225550004762,44
"6962",34,4,19,6,3,21.0370762144862,31
"6963",34,4,20,0,5,5.68527712283248,41
"6964",34,4,21,4,3,17.5752171835455,29
"6965",34,4,22,6,3,21.0370762144862,31
"6966",34,4,23,4,3,17.5752171835455,29
"6967",34,4,24,3,3,23.0417537697434,28
"6968",34,4,25,5,2,23.9054404268206,22
"6969",34,5,0,7,2,28.008804092879,24
"6970",34,5,1,2,5,31.4199268938852,43
"6971",34,5,2,5,7,26.7799538716578,62
"6972",34,5,3,5,4,9.27759079732779,38
"6973",34,5,4,5,3,17.1310829930234,30
"6974",34,5,5,2,3,35.3862906894941,27
"6975",34,5,6,2,3,35.3862906894941,27
"6976",34,5,7,3,1,33.5553752053412,12
"6977",34,5,8,7,4,11.2609999010298,40
"6978",34,5,9,5,7,26.7799538716578,62
"6979",34,5,10,1,6,35.5847475346419,50
"6980",34,5,11,7,1,41.5291362859032,16
"6981",34,5,12,4,5,31.1317687718857,45
"6982",34,5,13,4,3,25.6566968741403,29
"6983",34,5,14,1,4,28.9759776322225,34
"6984",34,5,15,5,2,14.8958730101118,22
"6985",34,5,16,4,7,34.0305314142945,61
"6986",34,5,17,5,5,15.7602559513584,46
"6987",34,5,18,0,1,22.452784489662,9
"6988",34,5,19,2,1,30.9069155071205,11
"6989",34,5,20,5,7,26.7799538716578,62
"6990",34,5,21,7,7,22.6862371374648,64
"6991",34,5,22,6,1,29.2674513093299,15
"6992",34,5,23,5,3,17.1310829930234,30
"6993",34,5,24,3,4,33.8402152700625,36
"6994",34,5,25,3,3,33.9472114495838,28
"6995",34,6,0,1,4,30.2792832183652,34
"6996",34,6,1,7,6,27.6307754707058,56
"6997",34,6,2,4,3,21.0703367416532,29
"6998",34,6,3,1,5,30.0490695047583,42
"6999",34,6,4,5,6,18.0660101907246,54
"7000",34,6,5,4,0,30.6559836714012,5
"7001",34,6,6,5,6,18.0660101907246,54
"7002",34,6,7,3,7,11.1982315834439,60
"7003",34,6,8,2,0,28.0731618220752,3
"7004",34,6,9,2,6,21.2504406142225,51
"7005",34,6,10,0,1,19.857123337572,9
"7006",34,6,11,3,0,36.4871224419821,4
"7007",34,6,12,1,6,25.25142244931,50
"7008",34,6,13,6,0,26.199668603497,7
"7009",34,6,14,0,7,25.7155359552107,57
"7010",34,6,15,5,1,33.3921120879913,14
"7011",34,6,16,2,7,23.3841950896613,59
"7012",34,6,17,3,5,35.102100465809,44
"7013",34,6,18,3,1,16.1694473726116,12
"7014",34,6,19,2,1,20.201788471541,11
"7015",34,6,20,2,6,21.2504406142225,51
"7016",34,6,21,1,4,30.2792832183652,34
"7017",34,6,22,0,1,19.857123337572,9
"7018",34,6,23,4,1,16.743552269341,13
"7019",34,6,24,3,4,33.551055203856,36
"7020",34,6,25,3,1,16.1694473726116,12
"7021",34,7,0,4,6,24.6268038039713,53
"7022",34,7,1,3,5,33.7726163692191,44
"7023",34,7,2,1,4,5,34
"7024",34,7,3,7,3,40.33662960036,32
"7025",34,7,4,1,6,34.2541971643156,50
"7026",34,7,5,0,4,17.7619474288582,33
"7027",34,7,6,7,4,25.1906398197075,40
"7028",34,7,7,6,5,24.8872427222247,47
"7029",34,7,8,6,6,23.2662568572594,55
"7030",34,7,9,4,3,15.713267930833,29
"7031",34,7,10,4,1,22.8588413549211,13
"7032",34,7,11,1,1,36.6857392141198,10
"7033",34,7,12,5,3,26.6466842451126,30
"7034",34,7,13,0,4,17.7619474288582,33
"7035",34,7,14,2,7,8.58572791406786,59
"7036",34,7,15,1,0,24.6746561658806,2
"7037",34,7,16,2,2,36.5240734761248,19
"7038",34,7,17,2,2,36.5240734761248,19
"7039",34,7,18,2,1,41.4074479471363,11
"7040",34,7,19,1,7,16.6024479601874,58
"7041",34,7,20,5,7,14.4637521987841,62
"7042",34,7,21,6,4,27.2692295795102,39
"7043",34,7,22,6,4,27.2692295795102,39
"7044",34,7,23,0,3,18.6494209837699,25
"7045",34,7,24,5,2,23.2332758679725,22
"7046",34,7,25,7,6,29.6385516273633,56
"7047",34,8,0,7,0,16.4912043495437,8
"7048",34,8,1,1,6,22.6831582674781,50
"7049",34,8,2,6,2,28.1720962507404,23
"7050",34,8,3,2,5,21.1151465288115,43
"7051",34,8,4,3,5,30.0911168651537,44
"7052",34,8,5,2,1,28.6117877548607,11
"7053",34,8,6,0,3,17.8284889573082,25
"7054",34,8,7,6,4,37.3991469268892,39
"7055",34,8,8,2,1,28.6117877548607,11
"7056",34,8,9,2,4,17.1094133302016,35
"7057",34,8,10,4,6,36.2734053847945,53
"7058",34,8,11,3,3,12.9397725862328,28
"7059",34,8,12,7,6,25.1142186137225,56
"7060",34,8,13,4,6,36.2734053847945,53
"7061",34,8,14,7,6,25.1142186137225,56
"7062",34,8,15,5,7,30.2350139840211,62
"7063",34,8,16,7,4,32.0778758289499,40
"7064",34,8,17,0,1,25.9464138618608,9
"7065",34,8,18,0,3,17.8284889573082,25
"7066",34,8,19,4,7,38,61
"7067",34,8,20,3,0,30.8746002095105,4
"7068",34,8,21,6,0,24.9862311322857,7
"7069",34,8,22,6,2,28.1720962507404,23
"7070",34,8,23,6,6,21.9851514560502,55
"7071",34,8,24,1,3,6.53817290282611,26
"7072",34,8,25,5,2,26.9442676221089,22
"7073",35,1,0,7,4,36,40
"7074",35,1,1,2,7,20.4525902686596,59
"7075",35,1,2,3,4,21.0399970926245,36
"7076",35,1,3,3,0,27.4040880350059,4
"7077",35,1,4,0,7,16.4942185095343,57
"7078",35,1,5,3,1,31.4044614901243,12
"7079",35,1,6,1,2,24.5337910396687,18
"7080",35,1,7,2,2,25.5882396521798,19
"7081",35,1,8,6,5,31.0691488172325,47
"7082",35,1,9,0,4,19.0184264956872,33
"7083",35,1,10,0,1,20.8708725729518,9
"7084",35,1,11,7,4,36,40
"7085",35,1,12,1,0,26.0623547518225,2
"7086",35,1,13,2,6,21.9556938885222,51
"7087",35,1,14,3,3,12.474313001278,28
"7088",35,1,15,5,4,30.9361415538771,38
"7089",35,1,16,7,3,29.7980221181735,32
"7090",35,1,17,5,7,11.5806070185695,62
"7091",35,1,18,6,7,19.1593581951503,63
"7092",35,1,19,7,1,14.5288450283368,16
"7093",35,1,20,2,3,23.4767947819204,27
"7094",35,1,21,2,3,23.4767947819204,27
"7095",35,1,22,7,3,29.7980221181735,32
"7096",35,1,23,0,3,18.5294898025983,25
"7097",35,1,24,0,0,12.8500486681607,1
"7098",35,1,25,7,7,22.7387268798742,64
"7099",35,2,0,1,0,8.13265467679861,2
"7100",35,2,1,5,7,15.6868326955695,62
"7101",35,2,2,7,4,10.6304496755651,40
"7102",35,2,3,6,1,22.8801422188131,15
"7103",35,2,4,0,6,19.5937376985964,49
"7104",35,2,5,2,5,20.1878752694526,43
"7105",35,2,6,1,0,8.13265467679861,2
"7106",35,2,7,1,2,28.3592338862976,18
"7107",35,2,8,2,4,18.8144791650459,35
"7108",35,2,9,5,5,12.9176819991065,46
"7109",35,2,10,5,3,27.8911488932829,30
"7110",35,2,11,6,0,32.8181730175913,7
"7111",35,2,12,1,3,24.4391703861607,26
"7112",35,2,13,0,1,27.7682004256511,9
"7113",35,2,14,4,2,26.5495081971423,21
"7114",35,2,15,4,3,29.1757427254536,29
"7115",35,2,16,0,1,27.7682004256511,9
"7116",35,2,17,7,2,9.6279162641396,24
"7117",35,2,18,4,5,11.6929053149626,45
"7118",35,2,19,4,5,11.6929053149626,45
"7119",35,2,20,1,6,19.845082441377,50
"7120",35,2,21,7,5,15.172061894054,48
"7121",35,2,22,2,1,10.509984210046,11
"7122",35,2,23,5,6,16.7312390986235,54
"7123",35,2,24,1,3,24.4391703861607,26
"7124",35,2,25,2,7,27.0286288477764,59
"7125",35,3,0,0,1,35.201810904436,9
"7126",35,3,1,5,0,21.279409807114,6
"7127",35,3,2,0,7,20.8526034919223,57
"7128",35,3,3,7,2,23.1741916611257,24
"7129",35,3,4,7,5,23.1029970091283,48
"7130",35,3,5,3,1,29.4277766981729,12
"7131",35,3,6,4,5,29.7399447758803,45
"7132",35,3,7,6,6,24.6396188871687,55
"7133",35,3,8,6,6,24.6396188871687,55
"7134",35,3,9,3,7,37.3180547828439,60
"7135",35,3,10,1,6,25.2488421602177,50
"7136",35,3,11,1,2,39.0388185075343,18
"7137",35,3,12,5,4,25.3454753764267,38
"7138",35,3,13,3,6,26.1942851563785,52
"7139",35,3,14,7,5,23.1029970091283,48
"7140",35,3,15,6,6,24.6396188871687,55
"7141",35,3,16,1,1,30.1365736142574,10
"7142",35,3,17,6,0,23.5505861424227,7
"7143",35,3,18,4,2,30.6314380102275,21
"7144",35,3,19,6,5,13.1715455623883,47
"7145",35,3,20,0,7,20.8526034919223,57
"7146",35,3,21,3,5,29.7688388532929,44
"7147",35,3,22,2,4,10.4956811812918,35
"7148",35,3,23,7,7,40.0093131102151,64
"7149",35,3,24,4,2,30.6314380102275,21
"7150",35,3,25,7,5,23.1029970091283,48
"7151",35,4,0,3,0,34.9467941291335,4
"7152",35,4,1,4,0,23.8915606398845,5
"7153",35,4,2,3,2,19.4739738191121,20
"7154",35,4,3,5,3,25.5178752171975,30
"7155",35,4,4,6,4,38.4959614957267,39
"7156",35,4,5,0,7,11.1340349222826,57
"7157",35,4,6,0,0,9.90618123214241,1
"7158",35,4,7,0,1,27.0671274626894,9
"7159",35,4,8,6,2,24.191002433695,23
"7160",35,4,9,6,6,16.8542449821468,55
"7161",35,4,10,6,7,8.20476746511571,63
"7162",35,4,11,5,6,20.915670307371,54
"7163",35,4,12,6,4,38.4959614957267,39
"7164",35,4,13,2,7,18.460202478675,59
"7165",35,4,14,0,0,9.90618123214241,1
"7166",35,4,15,2,4,25.5852604423176,35
"7167",35,4,16,6,0,13.6678475452101,7
"7168",35,4,17,7,3,43,32
"7169",35,4,18,3,7,11.2350091019745,60
"7170",35,4,19,1,4,21.808444854272,34
"7171",35,4,20,2,0,32.3987741799913,3
"7172",35,4,21,7,0,18.4132434308293,8
"7173",35,4,22,4,2,22.0423835579856,21
"7174",35,4,23,6,4,38.4959614957267,39
"7175",35,4,24,4,7,15.7577880197593,61
"7176",35,4,25,7,5,24.8271805854004,48
"7177",35,5,0,5,2,14.1852965588242,22
"7178",35,5,1,1,2,32.0932278095202,18
"7179",35,5,2,2,1,33.4405985376486,11
"7180",35,5,3,6,0,30.8118963502831,7
"7181",35,5,4,5,1,27.5694726790939,14
"7182",35,5,5,4,4,32.9529869844696,37
"7183",35,5,6,7,1,32.2369234929067,16
"7184",35,5,7,0,4,5.41517588826142,33
"7185",35,5,8,3,6,22.0929823330522,52
"7186",35,5,9,7,3,15.5077014289832,32
"7187",35,5,10,3,4,23.8551668696517,36
"7188",35,5,11,4,6,32.8247770438329,53
"7189",35,5,12,4,4,32.9529869844696,37
"7190",35,5,13,6,5,19.0007534074047,47
"7191",35,5,14,6,1,43,15
"7192",35,5,15,4,4,32.9529869844696,37
"7193",35,5,16,0,2,33.6444185040914,17
"7194",35,5,17,2,5,14.7849176409717,43
"7195",35,5,18,5,7,24.1767515342365,62
"7196",35,5,19,3,6,22.0929823330522,52
"7197",35,5,20,6,2,31.4619830866594,23
"7198",35,5,21,4,2,12.561432779754,21
"7199",35,5,22,1,1,34.6289598903609,10
"7200",35,5,23,0,6,6.63001829404723,49
"7201",35,5,24,7,2,23.4736033707144,24
"7202",35,5,25,5,7,24.1767515342365,62
"7203",35,6,0,1,7,24.8148106875785,58
"7204",35,6,1,1,1,25.223293554845,10
"7205",35,6,2,3,5,31.611790614557,44
"7206",35,6,3,5,6,29.4673126463674,54
"7207",35,6,4,4,3,24.6321288410125,29
"7208",35,6,5,0,6,35.4495317756218,49
"7209",35,6,6,5,3,23.9294448949325,30
"7210",35,6,7,4,5,36.8109563558362,45
"7211",35,6,8,0,1,27.2158934898524,9
"7212",35,6,9,0,5,33.4358838862734,41
"7213",35,6,10,1,2,11.1404831533509,18
"7214",35,6,11,0,1,27.2158934898524,9
"7215",35,6,12,7,4,33.7189592125226,40
"7216",35,6,13,3,2,7.93138843649946,20
"7217",35,6,14,6,7,31.7042434788409,63
"7218",35,6,15,3,6,35.6317540808284,52
"7219",35,6,16,5,3,23.9294448949325,30
"7220",35,6,17,0,4,33.4344384916307,33
"7221",35,6,18,0,1,27.2158934898524,9
"7222",35,6,19,1,4,17.6039179037526,34
"7223",35,6,20,3,4,27.4320719870409,36
"7224",35,6,21,1,5,19.2694948755736,42
"7225",35,6,22,1,0,29.4242776268535,2
"7226",35,6,23,7,2,30.9278359069567,24
"7227",35,6,24,5,3,23.9294448949325,30
"7228",35,6,25,5,5,33.1133817200071,46
"7229",35,7,0,2,2,13.5788730708139,19
"7230",35,7,1,2,6,27.9338067961533,51
"7231",35,7,2,7,0,29.4259958007737,8
"7232",35,7,3,5,1,20.4619434712856,14
"7233",35,7,4,5,7,31.4952435807529,62
"7234",35,7,5,7,2,16.8766864061626,24
"7235",35,7,6,5,0,20.2460682062724,6
"7236",35,7,7,2,7,18.2414441088815,59
"7237",35,7,8,7,1,25.5081352879495,16
"7238",35,7,9,3,7,8.67859414364055,60
"7239",35,7,10,4,2,26.2541253698455,21
"7240",35,7,11,7,5,17.1315066488066,48
"7241",35,7,12,5,5,18.3579296188892,46
"7242",35,7,13,5,5,18.3579296188892,46
"7243",35,7,14,1,1,15.3412583815725,10
"7244",35,7,15,3,4,13.6081737616357,36
"7245",35,7,16,6,2,22.8232822755404,23
"7246",35,7,17,2,3,5,27
"7247",35,7,18,7,3,23.5560986534624,32
"7248",35,7,19,6,1,23.0024556208792,15
"7249",35,7,20,1,5,30.7066779225474,42
"7250",35,7,21,5,0,20.2460682062724,6
"7251",35,7,22,0,7,21.6244783709213,57
"7252",35,7,23,1,7,31.889223175814,58
"7253",35,7,24,1,5,30.7066779225474,42
"7254",35,7,25,1,7,31.889223175814,58
"7255",35,8,0,1,4,19.6081213105919,34
"7256",35,8,1,2,3,20.3018097240435,27
"7257",35,8,2,1,1,14.5132906822128,10
"7258",35,8,3,6,5,17.6718861276828,47
"7259",35,8,4,5,1,15.7613744868598,14
"7260",35,8,5,5,3,20.5232115439405,30
"7261",35,8,6,2,7,20.4493122021793,59
"7262",35,8,7,3,5,12.9937814369813,44
"7263",35,8,8,6,7,33.2274872562612,63
"7264",35,8,9,6,5,17.6718861276828,47
"7265",35,8,10,7,7,41,64
"7266",35,8,11,3,1,19.7879466487338,12
"7267",35,8,12,3,7,21.3727065419063,60
"7268",35,8,13,7,2,23.900897088176,24
"7269",35,8,14,2,4,18.4096723864899,35
"7270",35,8,15,1,4,19.6081213105919,34
"7271",35,8,16,5,6,14.4270709768378,54
"7272",35,8,17,6,7,33.2274872562612,63
"7273",35,8,18,6,4,20.9680916555714,39
"7274",35,8,19,3,4,18.39505186094,36
"7275",35,8,20,5,2,33.7679373752558,22
"7276",35,8,21,5,3,20.5232115439405,30
"7277",35,8,22,7,3,22.5121613585648,32
"7278",35,8,23,2,2,13.8000914671664,19
"7279",35,8,24,5,1,15.7613744868598,14
"7280",35,8,25,4,7,14.078807165866,61
"7281",36,1,0,2,7,34.8198087133162,59
"7282",36,1,1,5,1,5.16973450925522,14
"7283",36,1,2,1,1,15.3868124729157,10
"7284",36,1,3,1,6,32.2645565234564,50
"7285",36,1,4,1,6,32.2645565234564,50
"7286",36,1,5,2,2,13.3913940935019,19
"7287",36,1,6,6,3,8.30633636882648,31
"7288",36,1,7,1,6,32.2645565234564,50
"7289",36,1,8,3,2,10.7878631215839,20
"7290",36,1,9,2,4,24.2339656322295,35
"7291",36,1,10,7,2,5.76038978037417,24
"7292",36,1,11,7,5,11.7444400981264,48
"7293",36,1,12,6,7,23.3534924048536,63
"7294",36,1,13,7,5,11.7444400981264,48
"7295",36,1,14,6,5,16.3835314680551,47
"7296",36,1,15,0,0,22.2098530820426,1
"7297",36,1,16,0,3,20.0805672442732,25
"7298",36,1,17,0,3,20.0805672442732,25
"7299",36,1,18,7,2,5.76038978037417,24
"7300",36,1,19,2,3,18.0542592884762,27
"7301",36,1,20,3,7,35,60
"7302",36,1,21,2,4,24.2339656322295,35
"7303",36,1,22,0,6,28.8342712011524,49
"7304",36,1,23,4,4,19.6293113129219,37
"7305",36,1,24,7,4,8.92714169342487,40
"7306",36,1,25,7,0,7.98720843385814,8
"7307",36,2,0,7,0,15.1753575735584,8
"7308",36,2,1,2,6,12.3456254944191,51
"7309",36,2,2,0,1,28.3588002384284,9
"7310",36,2,3,2,2,29.3893486353827,19
"7311",36,2,4,4,4,18.564956767997,37
"7312",36,2,5,3,1,34.6553762149262,12
"7313",36,2,6,4,4,18.564956767997,37
"7314",36,2,7,5,4,14.7992767405277,38
"7315",36,2,8,6,4,9.81101282506226,39
"7316",36,2,9,0,7,7.12714321270814,57
"7317",36,2,10,1,4,18.9149505441433,34
"7318",36,2,11,6,0,23.2704957333646,7
"7319",36,2,12,3,1,34.6553762149262,12
"7320",36,2,13,6,5,9.40320343857711,47
"7321",36,2,14,3,0,40,4
"7322",36,2,15,7,3,5,32
"7323",36,2,16,3,4,20.3310238959634,36
"7324",36,2,17,7,0,15.1753575735584,8
"7325",36,2,18,3,7,8.91754815022803,60
"7326",36,2,19,5,6,10.8711916671226,54
"7327",36,2,20,1,3,23.0572414637207,26
"7328",36,2,21,0,2,24.63268255993,17
"7329",36,2,22,2,3,24.6046286220465,27
"7330",36,2,23,7,5,6.51846116413369,48
"7331",36,2,24,0,1,28.3588002384284,9
"7332",36,2,25,2,0,39.4751602033687,3
"7333",36,3,0,5,5,38.8921608921737,46
"7334",36,3,1,4,0,15.4964150543796,5
"7335",36,3,2,0,1,31.4963485728489,9
"7336",36,3,3,0,4,34.4251882595746,33
"7337",36,3,4,5,1,13.969331256336,14
"7338",36,3,5,3,5,38.4465791805998,44
"7339",36,3,6,4,2,22.111173779314,21
"7340",36,3,7,4,6,42,53
"7341",36,3,8,7,5,30.1413595862717,48
"7342",36,3,9,0,5,32.7409334067218,41
"7343",36,3,10,0,4,34.4251882595746,33
"7344",36,3,11,0,4,34.4251882595746,33
"7345",36,3,12,3,4,34.6340842477965,36
"7346",36,3,13,2,3,31.0695452312836,27
"7347",36,3,14,7,7,32.9682951722945,64
"7348",36,3,15,5,1,13.969331256336,14
"7349",36,3,16,1,1,27.7798722416678,10
"7350",36,3,17,7,7,32.9682951722945,64
"7351",36,3,18,3,5,38.4465791805998,44
"7352",36,3,19,3,1,20.9743122884962,12
"7353",36,3,20,5,2,18.8339472935613,22
"7354",36,3,21,6,4,29.6258329919775,39
"7355",36,3,22,1,5,34.5136086111306,42
"7356",36,3,23,2,6,37.0967789053217,51
"7357",36,3,24,0,3,34.9145460198449,25
"7358",36,3,25,6,2,14.6896973449576,23
"7359",36,4,0,2,3,33.7308846184154,27
"7360",36,4,1,4,3,23.9678514846901,29
"7361",36,4,2,4,5,21.483889650551,45
"7362",36,4,3,4,6,20.0727123527725,53
"7363",36,4,4,6,1,17.9934051480499,15
"7364",36,4,5,6,2,14.0964021857803,23
"7365",36,4,6,0,3,35.1791326279586,25
"7366",36,4,7,7,5,5.3981931762339,48
"7367",36,4,8,7,1,13.7901377543535,16
"7368",36,4,9,5,5,15.6356890475104,46
"7369",36,4,10,5,7,13.5454103249315,62
"7370",36,4,11,4,6,20.0727123527725,53
"7371",36,4,12,1,4,34.1759416835521,34
"7372",36,4,13,0,3,35.1791326279586,25
"7373",36,4,14,2,7,27.0332136728194,59
"7374",36,4,15,6,6,9.50153840470052,55
"7375",36,4,16,7,1,13.7901377543535,16
"7376",36,4,17,2,5,30.7132692249182,43
"7377",36,4,18,4,4,22.7358797968069,37
"7378",36,4,19,6,4,10.6837147943214,39
"7379",36,4,20,5,5,15.6356890475104,46
"7380",36,4,21,1,5,32.3717608799582,42
"7381",36,4,22,7,5,5.3981931762339,48
"7382",36,4,23,6,6,9.50153840470052,55
"7383",36,4,24,2,1,36.1611770045308,11
"7384",36,4,25,2,0,37.1620315710665,3
"7385",36,5,0,7,2,12.8198535324532,24
"7386",36,5,1,6,4,18.2866401894074,39
"7387",36,5,2,7,2,12.8198535324532,24
"7388",36,5,3,2,6,33.5065487889673,51
"7389",36,5,4,7,2,12.8198535324532,24
"7390",36,5,5,0,4,19.5314301838498,33
"7391",36,5,6,7,7,31.185905510043,64
"7392",36,5,7,7,2,12.8198535324532,24
"7393",36,5,8,4,6,28.4603383111289,53
"7394",36,5,9,3,3,7.56648755634495,28
"7395",36,5,10,3,4,14.1497688715546,36
"7396",36,5,11,1,1,8.08617824681361,10
"7397",36,5,12,2,2,5.41926627854365,19
"7398",36,5,13,5,3,10.3148271216939,30
"7399",36,5,14,6,6,27.6949372817177,55
"7400",36,5,15,4,6,28.4603383111289,53
"7401",36,5,16,0,5,27.9941440276533,41
"7402",36,5,17,3,5,22.7795840772202,44
"7403",36,5,18,4,0,11.5024929682855,5
"7404",36,5,19,4,6,28.4603383111289,53
"7405",36,5,20,5,7,31.8790075279119,62
"7406",36,5,21,7,5,25.4092809745688,48
"7407",36,5,22,6,1,8.53423662669544,15
"7408",36,5,23,1,7,39,58
"7409",36,5,24,7,5,25.4092809745688,48
"7410",36,5,25,0,3,12.0293411648051,25
"7411",36,6,0,5,2,34.4598949631152,22
"7412",36,6,1,3,1,28.864612572555,12
"7413",36,6,2,6,0,32.5537112949978,7
"7414",36,6,3,7,6,21.8583658670739,56
"7415",36,6,4,0,6,12.1049554137799,49
"7416",36,6,5,2,3,18.0378142599473,27
"7417",36,6,6,6,6,22.0495467849658,55
"7418",36,6,7,5,4,30.4790023702937,38
"7419",36,6,8,0,6,12.1049554137799,49
"7420",36,6,9,0,2,6.32545546543004,17
"7421",36,6,10,2,7,14.9511758021076,59
"7422",36,6,11,3,4,20.7139302082947,36
"7423",36,6,12,3,0,31.4249365502893,4
"7424",36,6,13,7,4,38.9247111465369,40
"7425",36,6,14,2,3,18.0378142599473,27
"7426",36,6,15,3,3,23.3490773190421,28
"7427",36,6,16,4,1,31.3476204257988,13
"7428",36,6,17,5,3,33.5576819485659,30
"7429",36,6,18,1,0,21.0816161934126,2
"7430",36,6,19,7,4,38.9247111465369,40
"7431",36,6,20,6,2,39.2715394779964,23
"7432",36,6,21,1,3,11.7318509003598,26
"7433",36,6,22,6,6,22.0495467849658,55
"7434",36,6,23,1,1,17.3740007671775,10
"7435",36,6,24,5,5,25.8797423122465,46
"7436",36,6,25,4,1,31.3476204257988,13
"7437",36,7,0,7,1,19.0819186267289,16
"7438",36,7,1,6,0,26.0034344433748,7
"7439",36,7,2,5,2,26.6453783229075,22
"7440",36,7,3,3,4,25.841545741534,36
"7441",36,7,4,7,4,13.1909929016165,40
"7442",36,7,5,0,1,36.0722720913504,9
"7443",36,7,6,5,1,29.1816064199378,14
"7444",36,7,7,3,1,37.7489776861467,12
"7445",36,7,8,4,2,31.270852866467,21
"7446",36,7,9,3,0,40.1949878398759,4
"7447",36,7,10,5,3,23.7226528104258,30
"7448",36,7,11,7,1,19.0819186267289,16
"7449",36,7,12,7,0,21.7994032433033,8
"7450",36,7,13,4,6,15.148088547555,53
"7451",36,7,14,1,2,34.091746695856,18
