id,round,trial,x,y,z,chosen
37,8,24,1,6,24.3402252503,50
37,8,25,2,0,16.4889169828,3
38,1,0,0,2,21.3092833681,17
38,1,1,0,6,18.6897440416,49
38,1,2,0,1,16.2183586213,9
38,1,3,3,0,5.4833905922,4
38,1,4,4,7,26.6510126903,61
38,1,5,6,4,17.762423573,39
38,1,6,0,3,24.5672586484,25
38,1,7,3,2,13.0864982554,20
38,1,8,7,7,38,64
38,1,9,2,7,18.4831405854,59
38,1,10,7,6,31.5793001014,56
38,1,11,6,6,29.4970173564,55
38,1,12,1,7,15.9416043008,58
38,1,13,5,5,22.5752181575,46
38,1,14,5,2,8.8169238456,22
38,1,15,6,2,9.3496701721,23
38,1,16,5,4,17.9122134684,38
38,1,17,1,1,14.5957358336,10
38,1,18,6,1,8.3660250013,15
38,1,19,3,4,20.0682018628,36
38,1,20,0,6,18.6897440416,49
38,1,21,6,3,12.7510413015,31
38,1,22,4,0,5,5
38,1,23,3,5,21.3191070301,44
38,1,24,5,7,31.1072540369,62
38,1,25,7,7,38,64
38,2,0,3,7,33.3735910256,60
38,2,1,1,3,9.8497481221,26
38,2,2,5,1,7.4763991802,14
38,2,3,2,5,23.4736360027,43
38,2,4,5,1,7.4763991802,14
38,2,5,2,4,14.9984515059,35
38,2,6,0,2,7.7692211276,17
38,2,7,0,2,7.7692211276,17
38,2,8,7,1,8.7878933848,16
38,2,9,6,7,28.9174641161,63
38,2,10,1,1,7.8138684015,10
38,2,11,0,0,13.7164828965,1
38,2,12,2,1,7.2069718033,11
38,2,13,6,2,9.858611354,23
38,2,14,1,4,16.9719045552,34
38,2,15,4,4,12.9984930954,37
38,2,16,0,6,31.9391353755,49
38,2,17,2,3,8.2649457647,27
38,2,18,7,2,12.1298664561,24
38,2,19,5,6,25.3822606862,54
38,2,20,0,2,7.7692211276,17
38,2,21,7,2,12.1298664561,24
38,2,22,1,6,32.4906652555,50
38,2,23,5,1,7.4763991802,14
38,2,24,6,4,17.1142895845,39
38,2,25,0,3,11.4091051797,25
38,3,0,6,5,13.5663824596,47
38,3,1,0,4,41.3759158787,33
38,3,2,2,4,35.5039560586,35
38,3,3,3,5,28.025423526,44
38,3,4,1,4,38.3303019014,34
38,3,5,6,3,22.8615101329,31
38,3,6,4,4,28.5184876104,37
38,3,7,5,4,23.8341633072,38
38,3,8,0,1,43.9635763039,9
38,3,9,0,3,43.6393929884,25
38,3,10,4,6,19.8167359077,53
38,3,11,4,6,19.8167359077,53
38,3,12,5,7,12.6867401654,62
38,3,13,2,2,43.1475403264,19
38,3,14,6,6,9.7299446368,55
38,3,15,1,6,36.4006391941,50
38,3,16,6,4,18.2815924433,39
38,3,17,1,2,43.751848335,18
38,3,18,7,1,18.9077498484,16
38,3,19,0,6,40.1392618632,49
38,3,20,1,3,41.4012387628,26
38,3,21,2,0,42.1601198316,3
38,3,22,6,7,7.8116539788,63
38,3,23,4,4,28.5184876104,37
38,3,24,5,6,14.3129586751,54
38,3,25,6,2,26.3732680308,23
38,4,0,7,1,29.6494761085,16
38,4,1,0,1,8.731740865,9
38,4,2,3,3,22.8577162983,28
38,4,3,3,4,17.1317865078,36
38,4,4,6,4,19.4282344663,39
38,4,5,1,3,17.8446362233,26
38,4,6,5,3,23.6275222696,30
38,4,7,7,7,43,64
38,4,8,6,6,27.7256619078,55
38,4,9,0,3,14.4693253555,25
38,4,10,0,0,5,1
38,4,11,2,1,25.4530734377,11
38,4,12,7,0,33.9669633617,8
38,4,13,5,5,18.6194703977,46
38,4,14,0,7,12.0699868689,57
38,4,15,3,1,31.1743053605,12
38,4,16,4,2,30.0786884655,21
38,4,17,5,0,36.9774285419,6
38,4,18,2,1,25.4530734377,11
38,4,19,5,2,29.7723827279,22
38,4,20,3,1,31.1743053605,12
38,4,21,4,0,35.3019774414,5
38,4,22,4,1,34.430527406,13
38,4,23,0,5,13.6545095809,41
38,4,24,4,7,25.2980478561,61
38,4,25,7,3,19.9529617128,32
38,5,0,6,3,10.8171576187,31
38,5,1,6,6,15.3475851018,55
38,5,2,3,0,20.1281064197,4
38,5,3,6,4,12.2706812097,39
38,5,4,4,7,15.063575101,61
38,5,5,5,3,13.9646996244,30
38,5,6,2,4,24.2140817924,35
38,5,7,0,7,36,57
38,5,8,7,5,16.5433833404,48
38,5,9,3,7,19.7680323156,60
38,5,10,1,1,26.5703912096,10
38,5,11,2,5,25.322705584,43
38,5,12,7,3,8.8690471124,32
38,5,13,0,2,28.9422739283,17
38,5,14,2,2,23.0228561826,19
38,5,15,7,0,5,8
38,5,16,5,2,13.9782887194,22
38,5,17,0,0,29.8264110907,1
38,5,18,1,7,30.7717881708,58
38,5,19,0,5,30.2765656313,41
38,5,20,2,5,25.322705584,43
38,5,21,5,6,14.5648005914,54
38,5,22,4,7,15.063575101,61
38,5,23,2,4,24.2140817924,35
38,5,24,7,7,22.2530945425,64
38,5,25,6,5,14.1124812884,47
38,6,0,1,5,14.0057672754,42
38,6,1,4,3,8.1359635541,29
38,6,2,5,0,31.6469617097,6
38,6,3,1,0,19.3158849948,2
38,6,4,0,0,21.3407216566,1
38,6,5,1,2,7.8016776685,18
38,6,6,7,1,28.5125332264,16
38,6,7,0,4,14.1314900058,33
38,6,8,2,1,12.1786854821,11
38,6,9,5,7,15.8750835616,62
38,6,10,0,2,11.4444347782,17
38,6,11,7,7,20.5176619129,64
38,6,12,1,5,14.0057672754,42
38,6,13,1,4,9.2714746525,34
38,6,14,0,2,11.4444347782,17
38,6,15,0,0,21.3407216566,1
38,6,16,4,0,27.6630581178,5
38,6,17,1,7,25.1309821264,58
38,6,18,1,5,14.0057672754,42
38,6,19,1,3,6.8731334074,26
38,6,20,7,4,13.3741414095,40
38,6,21,1,2,7.8016776685,18
38,6,22,1,6,19.7428191776,50
38,6,23,0,1,15.0669984254,9
38,6,24,2,2,6.9106535755,19
38,6,25,5,4,9.0537685504,38
38,7,0,7,3,5,32
38,7,1,7,6,16.4212722688,56
38,7,2,3,6,30.6334665692,52
38,7,3,5,0,25.0086697689,6
38,7,4,4,3,22.7050404412,29
38,7,5,4,5,26.1090032261,45
38,7,6,7,5,11.2313310844,48
38,7,7,6,3,11.0798680512,31
38,7,8,2,4,29.7744050888,35
38,7,9,5,2,17.7012615703,22
38,7,10,1,1,31.5111510259,10
38,7,11,5,6,24.5969895996,54
38,7,12,1,5,32.2481533582,42
38,7,13,4,5,26.1090032261,45
38,7,14,1,4,30.8512622033,34
38,7,15,0,2,29.0982858769,17
38,7,16,4,4,24.035180959,37
38,7,17,1,5,32.2481533582,42
38,7,18,5,4,18.9141640312,38
38,7,19,5,7,27.1318255219,62
38,7,20,7,2,6.1549499371,24
38,7,21,0,3,29.6405789164,25
38,7,22,3,5,29.248594334,44
38,7,23,0,5,33.0962619025,41
38,7,24,5,5,21.6526020178,46
38,7,25,5,3,17.3349462133,30
38,8,0,5,7,10.6530051087,62
38,8,1,0,4,27.4520329645,33
38,8,2,3,3,32.8512031576,28
38,8,3,0,0,24.9778787399,1
38,8,4,3,3,32.8512031576,28
38,8,5,2,0,29.5974391531,3
38,8,6,0,5,23.0456186857,41
38,8,7,6,3,19.7235068073,31
38,8,8,2,3,33.4836397124,27
38,8,9,3,5,23.5287377804,44
38,8,10,6,7,8.1269624675,63
38,8,11,2,2,35,19
38,8,12,6,2,21.1270754616,23
38,8,13,3,2,34.517232464,20
38,8,14,1,1,32.0422170744,10
38,8,15,4,5,21.6604919059,45
38,8,16,3,5,23.5287377804,44
38,8,17,0,7,15.2722932179,57
38,8,18,7,3,13.2579481702,32
38,8,19,6,1,20.8106140845,15
38,8,20,1,5,23.9935284827,42
38,8,21,5,5,18.3556668643,46
38,8,22,2,5,24.2243564927,43
38,8,23,3,4,28.8451251111,36
38,8,24,4,7,12.4522758633,61
38,8,25,6,0,19.1038418002,7
39,1,0,1,3,34.0531403769,26
39,1,1,5,6,15.5257857467,54
39,1,2,7,5,5,48
39,1,3,1,7,17.7042503081,58
39,1,4,5,5,12.5596129614,46
39,1,5,5,1,20.279158239,14
39,1,6,4,5,26.277777917,45
39,1,7,2,4,21.6161639788,35
39,1,8,6,0,19.0198684584,7
39,1,9,2,3,25.1755888177,27
39,1,10,4,4,32.043845949,37
39,1,11,6,4,24.4224783678,39
39,1,12,7,3,30.8962735133,32
39,1,13,0,7,17.4514634042,57
39,1,14,0,4,36.5239747097,33
39,1,15,6,7,28.9376472503,63
39,1,16,6,7,28.9376472503,63
39,1,17,0,3,44,25
39,1,18,0,4,36.5239747097,33
39,1,19,1,1,27.5977999305,10
39,1,20,0,2,31.1083318845,17
39,1,21,0,3,44,25
39,1,22,0,7,17.4514634042,57
39,1,23,2,2,28.2083175132,19
39,1,24,6,7,28.9376472503,63
39,1,25,0,3,44,25
39,2,0,1,6,29.3841548138,50
39,2,1,1,6,29.3841548138,50
39,2,2,6,1,25.2522398062,15
39,2,3,6,6,29.9901801656,55
39,2,4,0,1,18.6109633169,9
39,2,5,0,6,20.3305767719,49
39,2,6,1,5,23.1069282057,42
39,2,7,7,5,39,48
39,2,8,5,5,31.8012452271,46
39,2,9,6,7,14.0107138366,63
39,2,10,5,3,23.9073907049,30
39,2,11,4,2,24.3106998132,21
39,2,12,1,0,5,2
39,2,13,4,2,24.3106998132,21
39,2,14,0,1,18.6109633169,9
39,2,15,5,4,21.593296741,38
39,2,16,6,7,14.0107138366,63
39,2,17,2,7,29.4027165089,59
39,2,18,7,5,39,48
39,2,19,1,5,23.1069282057,42
39,2,20,1,7,23.4259595021,58
39,2,21,5,2,25.2888555989,22
39,2,22,5,6,33.3244912625,54
39,2,23,6,0,23.0171824813,7
39,2,24,7,6,30.1507097104,56
39,2,25,3,6,24.7723395009,52
39,3,0,5,7,28.4715821549,62
39,3,1,2,2,6.463643297,19
39,3,2,2,5,21.1240861738,43
39,3,3,4,3,12.1573215382,29
39,3,4,0,4,22.9885970555,33
39,3,5,1,2,5,18
39,3,6,3,7,22.937585718,60
39,3,7,1,2,5,18
39,3,8,7,5,11.8427541126,48
39,3,9,7,7,22.8229208839,64
39,3,10,2,7,18.2880873471,59
39,3,11,6,2,26.1196303742,23
39,3,12,0,3,18.0969439938,25
39,3,13,7,0,21.6116910796,8
39,3,14,6,0,18.4666698784,7
39,3,15,2,5,21.1240861738,43
39,3,16,6,1,23.6302181942,15
39,3,17,0,6,26.0036939281,49
39,3,18,6,5,8.4445559233,47
39,3,19,2,1,17.0477808036,11
39,3,20,3,4,15.0937963947,36
39,3,21,0,2,7.3655349175,17
39,3,22,0,0,11.675228557,1
39,3,23,6,2,26.1196303742,23
39,3,24,2,6,24.5623500974,51
39,3,25,7,1,22.5933374204,16
39,4,0,1,2,31.3733285813,18
39,4,1,6,1,25.1872573438,15
39,4,2,5,3,30.8448455247,30
39,4,3,5,7,17.0657788498,62
39,4,4,3,0,21.2989332996,4
39,4,5,3,4,14.7391328954,36
39,4,6,3,3,29.9297032547,28
39,4,7,0,2,39.7985947503,17
39,4,8,5,1,26.7025597743,14
39,4,9,3,5,16.2272774637,44
39,4,10,7,5,16.4845860094,48
39,4,11,5,4,27.7692191774,38
39,4,12,4,3,32.2951933997,29
39,4,13,6,5,16.4438689216,47
39,4,14,4,7,23.3180080774,61
39,4,15,6,3,15.1238132323,31
39,4,16,1,1,23.3686130495,10
39,4,17,4,6,25.2587463076,53
39,4,18,1,4,21.6360704416,34
39,4,19,0,3,40,25
39,4,20,5,3,30.8448455247,30
39,4,21,6,0,36.4076146973,7
39,4,22,3,6,28.7343284514,52
39,4,23,6,3,15.1238132323,31
39,4,24,2,1,11.2209499146,11
39,4,25,1,3,26.947450436,26
39,5,0,6,5,13.4338115999,47
39,5,1,2,6,19.0359717784,51
39,5,2,0,4,37.0628066073,33
39,5,3,0,3,42,25
39,5,4,6,7,24.5479008888,63
39,5,5,7,2,33.2789198766,24
39,5,6,3,5,39.7590049833,44
39,5,7,2,7,9.2076261189,59
39,5,8,0,5,32.6901189182,41
39,5,9,7,1,28.4775842303,16
39,5,10,5,1,19.8197437421,14
39,5,11,6,5,13.4338115999,47
39,5,12,7,1,28.4775842303,16
39,5,13,0,5,32.6901189182,41
39,5,14,1,4,31.3833628435,34
39,5,15,6,0,7.0111024521,7
39,5,16,0,1,21.7866060499,9
39,5,17,4,6,31.7057821723,53
39,5,18,6,5,13.4338115999,47
39,5,19,3,5,39.7590049833,44
39,5,20,1,6,17.8964086978,50
39,5,21,2,5,37.0109218764,43
39,5,22,1,5,32.7860239073,42
39,5,23,6,1,28.683978464,15
39,5,24,2,6,19.0359717784,51
39,5,25,3,0,5.0595567448,4
39,6,0,7,6,25.5490698726,56
39,6,1,7,0,27.1685694411,8
39,6,2,3,5,12.43087098,44
39,6,3,3,2,11.8891006867,20
39,6,4,3,3,30.2050963495,28
39,6,5,3,5,12.43087098,44
39,6,6,4,1,26.7400540526,13
39,6,7,1,3,33.0642397438,26
39,6,8,0,4,31.107335408,33
39,6,9,2,4,37.3021917766,35
39,6,10,1,3,33.0642397438,26
39,6,11,1,7,18.0809027791,58
39,6,12,4,7,18.2495425641,61
39,6,13,7,1,25.9707222024,16
39,6,14,4,3,30.7790755388,29
39,6,15,5,3,20.3621581564,30
39,6,16,6,3,25.006565837,31
39,6,17,0,4,31.107335408,33
39,6,18,0,0,33.649520609,1
39,6,19,2,5,17.1291049426,43
39,6,20,6,1,28.7591889255,15
39,6,21,5,2,25.2627802589,22
39,6,22,6,0,36.6248530203,7
39,6,23,0,0,33.649520609,1
39,6,24,7,1,25.9707222024,16
39,6,25,5,1,27.3110679876,14
39,7,0,2,3,20.5640805279,27
39,7,1,2,4,9.7323921283,35
39,7,2,1,5,19.7349377502,42
39,7,3,1,2,34.3112048259,18
39,7,4,5,1,19.7713955135,14
39,7,5,2,0,27.1449013125,3
39,7,6,0,0,24.0181841233,1
39,7,7,2,7,20.7963768036,59
39,7,8,5,3,25.2532524318,30
39,7,9,2,7,20.7963768036,59
39,7,10,4,6,22.442327514,53
39,7,11,2,7,20.7963768036,59
39,7,12,6,2,12.9873823187,23
39,7,13,0,2,36,17
39,7,14,7,2,20.6499983749,24
39,7,15,3,2,28.259126593,20
39,7,16,4,2,27.0715160644,21
39,7,17,0,2,36,17
39,7,18,1,3,21.5758055633,26
39,7,19,4,7,30.0573687333,61
39,7,20,4,0,17.8025740105,5
39,7,21,2,2,28.607412045,19
39,7,22,1,1,26.6453828345,10
39,7,23,7,4,22.3095197186,40
39,7,24,0,2,36,17
39,7,25,5,6,17.3673865939,54
39,8,0,7,5,19.3174205392,48
39,8,1,2,3,14.9450971086,27
39,8,2,5,0,29.6063995034,6
39,8,3,0,7,9.4181963851,57
39,8,4,7,5,19.3174205392,48
39,8,5,6,5,17.5269898908,47
39,8,6,4,2,11.7654924871,21
39,8,7,4,4,30.0105673019,37
39,8,8,3,1,20.3040193686,12
39,8,9,3,1,20.3040193686,12
39,8,10,6,2,28.6765111828,23
39,8,11,2,0,18.987235543,3
39,8,12,4,5,35.3485431783,45
39,8,13,6,7,27.0664926616,63
39,8,14,5,7,22.1581461096,62
39,8,15,3,7,10.2948159893,60
39,8,16,7,4,15.3668275523,40
39,8,17,3,6,20.2937210348,52
39,8,18,4,5,35.3485431783,45
39,8,19,3,2,16.1019783471,20
39,8,20,3,7,10.2948159893,60
39,8,21,0,1,20.8759146721,9
39,8,22,6,3,15.1401710957,31
39,8,23,5,5,29.48721001,46
39,8,24,5,7,22.1581461096,62
39,8,25,5,6,28.6739726146,54
40,1,0,3,4,28.6410219278,36
40,1,1,4,0,41,5
40,1,2,6,4,20.0039939373,39
40,1,3,0,4,18.1209855568,33
40,1,4,7,6,7.6957200761,56
40,1,5,4,7,17.9732229431,61
40,1,6,0,3,22.8581985347,25
40,1,7,7,1,33.1643276711,16
40,1,8,2,7,13.7618334863,59
40,1,9,1,2,32.1725134287,18
40,1,10,7,0,34.9865709555,8
40,1,11,4,0,41,5
40,1,12,0,5,13.0697839021,41
40,1,13,0,2,26.6381401908,17
40,1,14,7,3,22.4378337723,32
40,1,15,2,7,13.7618334863,59
40,1,16,1,5,17.462343749,42
40,1,17,6,4,20.0039939373,39
40,1,18,2,4,26.8012158551,35
40,1,19,3,1,40.9076242886,12
40,1,20,4,2,37.9034036146,21
40,1,21,3,4,28.6410219278,36
40,1,22,7,0,34.9865709555,8
40,1,23,1,3,28.0721612869,26
40,1,24,4,6,19.3131965236,53
40,1,25,6,4,20.0039939373,39
40,2,0,7,3,16.0502172454,32
40,2,1,6,1,8.2223922185,15
40,2,2,4,6,26.3903084601,53
40,2,3,4,5,19.8068810968,45
40,2,4,0,0,13.7164828965,1
40,2,5,6,6,25.6924428157,55
40,2,6,2,5,23.4736360027,43
40,2,7,0,1,8.6434723376,9
40,2,8,4,7,31.1007919573,61
40,2,9,2,5,23.4736360027,43
40,2,10,0,0,13.7164828965,1
40,2,11,1,2,6.4527043462,18
40,2,12,3,1,6.8913438456,12
40,2,13,6,5,21.5923663792,47
40,2,14,2,4,14.9984515059,35
40,2,15,6,0,8.0007733318,7
40,2,16,4,4,12.9984930954,37
40,2,17,0,5,25.9652489664,41
40,2,18,3,1,6.8913438456,12
40,2,19,7,1,8.7878933848,16
40,2,20,5,2,7.4449318668,22
40,2,21,2,6,30.9912650723,51
40,2,22,7,7,28.8753844356,64
40,2,23,3,7,33.3735910256,60
40,2,24,1,0,13.4749350245,2
40,2,25,3,3,7.340032772,28
40,3,0,4,1,14.2192117235,13
40,3,1,6,5,20.4515603941,47
40,3,2,2,6,19.5490268753,51
40,3,3,7,2,13.4704630002,24
40,3,4,2,4,25.4742877304,35
40,3,5,2,7,14.9188606553,59
40,3,6,2,6,19.5490268753,51
40,3,7,2,4,25.4742877304,35
40,3,8,6,3,15.0180848674,31
40,3,9,6,1,8.3264967136,15
40,3,10,4,6,21.8159480335,53
40,3,11,3,1,20.3051324389,12
40,3,12,0,2,39,17
40,3,13,2,5,22.9081844411,43
40,3,14,1,7,10.7398050138,58
40,3,15,1,5,22.4502123617,42
40,3,16,0,4,29.3875163375,33
40,3,17,4,7,19.8020228134,61
40,3,18,0,0,28.6133375239,1
40,3,19,3,4,22.9759187839,36
40,3,20,7,7,20.8601961428,64
40,3,21,2,5,22.9081844411,43
40,3,22,2,1,26.780240477,11
40,3,23,2,5,22.9081844411,43
40,3,24,3,0,16.3679285914,4
40,3,25,3,1,20.3051324389,12
40,4,0,6,4,29.0558221003,39
40,4,1,4,1,15.8391317189,13
40,4,2,3,6,28.9190027005,52
40,4,3,1,3,20.5297133524,26
40,4,4,1,5,29.2726459156,42
40,4,5,2,7,32.366491825,59
40,4,6,4,4,25.2519263345,37
40,4,7,1,5,29.2726459156,42
40,4,8,1,0,5,2
40,4,9,2,0,6.14598112,3
40,4,10,0,3,19.5322954219,25
40,4,11,2,4,24.9154760832,35
40,4,12,4,5,26.9598023534,45
40,4,13,3,5,27.2021804202,44
40,4,14,0,3,19.5322954219,25
40,4,15,1,0,5,2
40,4,16,4,3,22.8320665927,29
40,4,17,5,2,22.3045238402,22
40,4,18,3,0,8.3492321518,4
40,4,19,1,4,25.057707505,34
40,4,20,0,6,33.2916761509,49
40,4,21,4,1,15.8391317189,13
40,4,22,0,6,33.2916761509,49
40,4,23,1,2,15.6176973105,18
40,4,24,4,7,27.8867917075,61
40,4,25,2,1,11.5072566353,11
40,5,0,0,4,14.2708497328,33
40,5,1,1,1,10.8124668,10
40,5,2,0,3,9.0721573796,25
40,5,3,5,6,35.8579575827,54
40,5,4,0,2,6.0679246358,17
40,5,5,3,3,29.0526343123,28
40,5,6,0,5,21.3025208498,41
40,5,7,5,2,27.972072808,22
40,5,8,1,7,39.3620669749,58
40,5,9,7,0,14.7513530751,8
40,5,10,6,5,33.5124051797,47
40,5,11,7,5,29.6431035099,48
40,5,12,4,7,38.5673789852,61
40,5,13,6,3,29.7147037467,31
40,5,14,4,2,28.1367075962,21
40,5,15,1,7,39.3620669749,58
40,5,16,4,7,38.5673789852,61
40,5,17,7,2,20.5376788498,24
40,5,18,5,2,27.972072808,22
40,5,19,7,5,29.6431035099,48
40,5,20,0,6,29.3420057653,49
40,5,21,3,7,40.8915677389,60
40,5,22,6,3,29.7147037467,31
40,5,23,2,1,16.3127400286,11
40,5,24,4,1,22.5595945661,13
40,5,25,6,6,32.5518976877,55
40,6,0,5,6,17.9637316145,54
40,6,1,4,4,15.1605918505,37
40,6,2,7,1,34.8620065974,16
40,6,3,1,5,16.8012835158,42
40,6,4,3,5,9.1833727875,44
40,6,5,4,6,10.9631850645,53
40,6,6,7,4,30.3395175796,40
40,6,7,0,4,33.5466983607,33
40,6,8,4,0,26.7893497339,5
40,6,9,2,6,6.5256704183,51
40,6,10,3,1,27.8137026197,12
40,6,11,3,2,25.2535118573,20
40,6,12,4,3,20.0516914513,29
40,6,13,5,5,17.6475632768,46
40,6,14,1,4,24.5939511166,34
40,6,15,4,5,11.7546425747,45
40,6,16,7,2,34.2463004946,24
40,6,17,4,2,24.5281318609,21
40,6,18,5,2,26.8093312779,22
40,6,19,1,6,10.4032704808,50
40,6,20,6,4,25.5349990832,39
40,6,21,4,2,24.5281318609,21
40,6,22,4,7,12.6117327453,61
40,6,23,0,5,25.0035076714,41
40,6,24,7,6,30.121498284,56
40,6,25,0,0,39.0307779472,1
40,7,0,4,5,33.9198224108,45
40,7,1,4,5,33.9198224108,45
40,7,2,4,0,13.7942936942,5
40,7,3,3,1,18.3838832687,12
40,7,4,0,3,30.0635385572,25
40,7,5,7,5,26.0643823561,48
40,7,6,6,6,33.6128135719,55
40,7,7,6,1,9.0278057474,15
40,7,8,2,7,30.7516848846,59
40,7,9,4,2,19.3363888421,21
40,7,10,5,0,10.8884510989,6
40,7,11,6,4,25.632454669,39
40,7,12,7,4,20.9211778373,40
40,7,13,0,2,29.2471631689,17
40,7,14,7,2,9.0616842533,24
40,7,15,1,1,24.0858389052,10
40,7,16,4,3,24.3735323935,29
40,7,17,1,0,21.4726442755,2
40,7,18,1,2,26.3943714004,18
40,7,19,4,4,29.6496139167,37
40,7,20,3,2,21.5993018331,20
40,7,21,3,0,16.4131378509,4
40,7,22,5,4,28.4509041128,38
40,7,23,4,3,24.3735323935,29
40,7,24,3,3,25.6731412186,28
40,7,25,2,6,31.8918958396,51
40,8,0,3,1,16.1977546206,12
40,8,1,6,1,12.4768801506,15
40,8,2,1,2,24.4434799165,18
40,8,3,6,1,12.4768801506,15
40,8,4,0,4,19.7437863961,33
40,8,5,7,1,16.9951194053,16
40,8,6,2,6,8.4136701816,51
40,8,7,6,1,12.4768801506,15
40,8,8,5,5,12.3599997843,46
40,8,9,2,7,11.5518462595,59
40,8,10,5,3,6.7560775613,30
40,8,11,4,6,12.5791388015,53
40,8,12,6,1,12.4768801506,15
40,8,13,2,2,17.4771798778,19
40,8,14,2,4,8.4655646473,35
40,8,15,1,6,10.2274471847,50
40,8,16,7,5,26.1860657353,48
40,8,17,4,7,17.6753566053,61
40,8,18,2,4,8.4655646473,35
40,8,19,3,0,21.5241129745,4
40,8,20,7,3,19.0386989914,32
40,8,21,4,2,7.3849510287,21
40,8,22,7,5,26.1860657353,48
40,8,23,4,4,5.1825236696,37
40,8,24,6,4,14.4899328971,39
40,8,25,1,1,29.9044710437,10
41,1,0,2,1,13.4343075876,11
41,1,1,0,2,16.5261632911,17
41,1,2,2,0,9.8263789284,3
41,1,3,0,6,18.9778788214,49
41,1,4,1,1,10.8835709782,10
41,1,5,1,0,5,2
41,1,6,3,1,17.3868393631,12
41,1,7,0,1,17.4099959654,9
41,1,8,6,4,19.9989873673,39
41,1,9,4,1,23.5958223658,13
41,1,10,0,1,17.4099959654,9
41,1,11,6,4,19.9989873673,39
41,1,12,0,1,17.4099959654,9
41,1,13,3,4,27.7338767163,36
41,1,14,0,1,17.4099959654,9
41,1,15,4,4,21.9124131139,37
41,1,16,2,5,28.0145042985,43
41,1,17,5,4,20.1291823227,38
41,1,18,2,0,9.8263789284,3
41,1,19,2,1,13.4343075876,11
41,1,20,6,3,18.3849113302,31
41,1,21,0,3,15.8905620291,25
41,1,22,5,2,23.4986624578,22
41,1,23,3,4,27.7338767163,36
41,1,24,6,1,23.4652774704,15
41,1,25,7,7,14.02347655,64
41,2,0,4,3,26.6503403231,29
41,2,1,7,6,11.3491139927,56
41,2,2,1,5,10.8883041315,42
41,2,3,2,2,23.0972960267,19
41,2,4,7,2,26.4055239952,24
41,2,5,5,7,27.0090756112,62
41,2,6,3,1,19.8728842202,12
41,2,7,6,5,20.4360940802,47
41,2,8,7,1,29.8551071393,16
41,2,9,4,4,24.1761261275,37
41,2,10,6,1,29.4641571439,15
41,2,11,6,3,27.5573893772,31
41,2,12,7,2,26.4055239952,24
41,2,13,5,6,22.2736420059,54
41,2,14,1,2,5,18
41,2,15,7,4,31.2534201619,40
41,2,16,3,4,31.6910250988,36
41,2,17,7,3,31.1993439559,32
41,2,18,5,2,37,22
41,2,19,7,0,36.1201842681,8
41,2,20,7,1,29.8551071393,16
41,2,21,2,7,23.4036189088,59
41,2,22,7,1,29.8551071393,16
41,2,23,6,5,20.4360940802,47
41,2,24,3,6,8.026986906,52
41,2,25,3,2,28.6266050603,20
41,3,0,0,3,21.9705531552,25
41,3,1,1,3,16.4240468597,26
41,3,2,6,4,17.1420081843,39
41,3,3,1,7,22.2785594343,58
41,3,4,7,2,33.4746567123,24
41,3,5,6,7,16.8252547412,63
41,3,6,5,1,19.3258091173,14
41,3,7,7,6,31.8646026278,56
41,3,8,4,0,15.1142759177,5
41,3,9,5,6,15.4632161463,54
41,3,10,4,1,14.5094124436,13
41,3,11,0,4,20.2110623153,33
41,3,12,1,5,28.4776658136,42
41,3,13,7,2,33.4746567123,24
41,3,14,7,0,23.930909194,8
41,3,15,5,1,19.3258091173,14
41,3,16,3,3,34.8267699678,28
41,3,17,4,1,14.5094124436,13
41,3,18,7,3,35.7133990772,32
41,3,19,4,0,15.1142759177,5
41,3,20,2,5,36.7866183668,43
41,3,21,4,5,23.9705980704,45
41,3,22,5,0,20.3040647045,6
41,3,23,4,3,24.0814029241,29
41,3,24,2,6,21.1061027359,51
41,3,25,7,1,21.6713492644,16
41,4,0,5,4,15.2161960653,38
41,4,1,0,2,19.7604209267,17
41,4,2,7,4,17.3083630483,40
41,4,3,4,0,23.6261942196,5
41,4,4,0,1,27.7015578206,9
41,4,5,3,3,26.8592447481,28
41,4,6,4,6,12.4957606706,53
41,4,7,3,1,12.3114839481,12
41,4,8,1,4,12.9010894808,34
41,4,9,7,5,18.5596320522,48
41,4,10,4,7,10.6807122734,61
41,4,11,0,0,35.5189792135,1
41,4,12,0,4,10.2753680685,33
41,4,13,3,0,5.0305713841,4
41,4,14,6,2,16.4547806163,23
41,4,15,3,4,36.856503327,36
41,4,16,1,1,23.5741851127,10
41,4,17,0,2,19.7604209267,17
41,4,18,3,7,12.899098592,60
41,4,19,0,4,10.2753680685,33
41,4,20,4,3,23.1062055527,29
41,4,21,3,2,20.6896749922,20
41,4,22,6,1,15.137348862,15
41,4,23,4,3,23.1062055527,29
41,4,24,5,3,22.1008633569,30
41,4,25,2,1,16.0492881011,11
41,5,0,7,4,36,40
41,5,1,4,4,26.7997238659,37
41,5,2,7,7,22.7387268799,64
41,5,3,1,7,16.7527827601,58
41,5,4,2,2,25.5882396522,19
41,5,5,5,7,11.5806070186,62
41,5,6,5,5,24.5988284334,46
41,5,7,5,6,13.1993717547,54
41,5,8,6,5,31.0691488172,47
41,5,9,7,4,36,40
41,5,10,6,5,31.0691488172,47
41,5,11,2,4,21.739483414,35
41,5,12,3,0,27.404088035,4
41,5,13,2,6,21.9556938885,51
41,5,14,7,6,20.3685647501,56
41,5,15,7,5,33.3048115661,48
41,5,16,1,3,29.1099041092,26
